key,worldpop_population_map,worldpop_population_map_male_age_00_05,worldpop_population_map_male_age_05_09,worldpop_population_map_male_age_10_15,worldpop_population_map_male_age_15_19,worldpop_population_map_male_age_20_25,worldpop_population_map_male_age_25_29,worldpop_population_map_male_age_30_35,worldpop_population_map_male_age_35_39,worldpop_population_map_male_age_40_45,worldpop_population_map_male_age_45_49,worldpop_population_map_male_age_50_55,worldpop_population_map_male_age_55_59,worldpop_population_map_male_age_60_65,worldpop_population_map_male_age_65_69,worldpop_population_map_male_age_70_75,worldpop_population_map_male_age_75_79,worldpop_population_map_male_age_80_99,worldpop_population_map_female_age_00_05,worldpop_population_map_female_age_05_09,worldpop_population_map_female_age_10_15,worldpop_population_map_female_age_15_19,worldpop_population_map_female_age_20_25,worldpop_population_map_female_age_25_29,worldpop_population_map_female_age_30_35,worldpop_population_map_female_age_35_39,worldpop_population_map_female_age_40_45,worldpop_population_map_female_age_45_49,worldpop_population_map_female_age_50_55,worldpop_population_map_female_age_55_59,worldpop_population_map_female_age_60_65,worldpop_population_map_female_age_65_69,worldpop_population_map_female_age_70_75,worldpop_population_map_female_age_75_79,worldpop_population_map_female_age_80_99
JP,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/JPN/jpn_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/JPN/jpn_f_80_2020.tif
KE,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/KEN/ken_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KEN/ken_f_80_2020.tif
KG,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/KGZ/kgz_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KGZ/kgz_f_80_2020.tif
KH,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/KHM/khm_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KHM/khm_f_80_2020.tif
KI,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/KIR/kir_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KIR/kir_f_80_2020.tif
KM,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/COM/com_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/COM/com_f_80_2020.tif
KN,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/KNA/kna_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KNA/kna_f_80_2020.tif
KP,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/PRK/prk_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/PRK/prk_f_80_2020.tif
KR,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/KOR/kor_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KOR/kor_f_80_2020.tif
KW,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/KWT/kwt_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/KWT/kwt_f_80_2020.tif
KY,ftp://ftp.worldpop.org.uk/GIS/Population/Global_2000_2020/2020/CYM/cym_ppp_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_m_80_2020.tif,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_00_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_10_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_20_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_30_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_40_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_50_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_60_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_70_2020.tif,,ftp://ftp.worldpop.org.uk/GIS/AgeSex_structures/Global_2000_2020/2020/CYM/cym_f_80_2020.tif
